player_id,match_id,session_id,inst_speed_mps,total_dist_m,time_active_s,timestamp_utc,sensor_type
player_14,match2,match2,4.26,1527.1,3210.5,2025-11-25T17:42:25.000000Z,SensorTrackingJogador
player_14,match2,match2,4.19,1617.7,3551.1,2025-11-25T17:42:30.000000Z,SensorTrackingJogador
player_14,match2,match2,5.41,1475.1,2974.7,2025-11-25T17:42:35.000000Z,SensorTrackingJogador
player_14,match2,match2,5.73,1468.6,3619.9,2025-11-25T17:42:40.000000Z,SensorTrackingJogador
player_14,match2,match2,3.78,1515.3,3415.9,2025-11-25T17:42:45.000000Z,SensorTrackingJogador
player_14,match2,match2,5.28,1597.2,4666.4,2025-11-25T17:42:50.000000Z,SensorTrackingJogador
player_14,match2,match2,5.09,1425.2,4988.9,2025-11-25T17:42:55.000000Z,SensorTrackingJogador
player_14,match2,match2,4.86,1418.0,3966.4,2025-11-25T17:43:00.000000Z,SensorTrackingJogador
player_14,match2,match2,5.75,1553.7,4173.9,2025-11-25T17:43:05.000000Z,SensorTrackingJogador
player_14,match2,match2,5.07,1482.9,3358.4,2025-11-25T17:43:10.000000Z,SensorTrackingJogador
player_14,match2,match2,5.7,1611.2,4434.6,2025-11-25T17:43:15.000000Z,SensorTrackingJogador
player_14,match2,match2,4.16,1592.5,3005.6,2025-11-25T17:43:20.000000Z,SensorTrackingJogador
player_14,match2,match2,4.05,1469.3,4914.4,2025-11-25T17:43:25.000000Z,SensorTrackingJogador
player_14,match2,match2,4.71,1650.0,3715.5,2025-11-25T17:43:30.000000Z,SensorTrackingJogador
player_14,match2,match2,4.6,1499.6,3953.2,2025-11-25T17:43:35.000000Z,SensorTrackingJogador
player_14,match2,match2,5.02,1781.8,3305.2,2025-11-25T17:43:40.000000Z,SensorTrackingJogador
player_14,match2,match2,3.8,1517.1,4858.3,2025-11-25T17:43:45.000000Z,SensorTrackingJogador
player_14,match2,match2,3.92,1574.0,3343.6,2025-11-25T17:43:50.000000Z,SensorTrackingJogador
player_14,match2,match2,5.55,1433.3,3400.9,2025-11-25T17:43:55.000000Z,SensorTrackingJogador
player_14,match2,match2,3.93,1608.8,4458.5,2025-11-25T17:44:00.000000Z,SensorTrackingJogador
player_14,match2,match2,4.53,1642.9,4033.2,2025-11-25T17:44:05.000000Z,SensorTrackingJogador
player_14,match2,match2,5.1,1698.7,3711.1,2025-11-25T17:44:10.000000Z,SensorTrackingJogador
player_14,match2,match2,4.1,1695.0,4052.9,2025-11-25T17:44:15.000000Z,SensorTrackingJogador
player_14,match2,match2,4.63,1537.8,2547.7,2025-11-25T17:44:20.000000Z,SensorTrackingJogador
player_14,match2,match2,5.61,1456.3,4948.9,2025-11-25T17:44:25.000000Z,SensorTrackingJogador
player_14,match2,match2,5.61,1394.6,3583.1,2025-11-25T17:44:30.000000Z,SensorTrackingJogador
player_14,match2,match2,4.16,1623.8,4031.8,2025-11-25T17:44:35.000000Z,SensorTrackingJogador
player_14,match2,match2,3.93,1423.2,3246.8,2025-11-25T17:44:40.000000Z,SensorTrackingJogador
player_14,match2,match2,4.88,1682.4,3846.6,2025-11-25T17:44:45.000000Z,SensorTrackingJogador
player_15,match2,match2,7.36,2054.5,4034.6,2025-11-25T17:44:50.000000Z,SensorTrackingJogador
player_15,match2,match2,6.69,2189.0,3804.4,2025-11-25T17:44:55.000000Z,SensorTrackingJogador
player_15,match2,match2,5.37,2191.6,4039.7,2025-11-25T17:45:00.000000Z,SensorTrackingJogador
player_15,match2,match2,5.96,1949.6,4896.2,2025-11-25T17:45:05.000000Z,SensorTrackingJogador
player_15,match2,match2,6.68,1830.2,4121.8,2025-11-25T17:45:10.000000Z,SensorTrackingJogador
player_15,match2,match2,5.87,1820.6,5962.2,2025-11-25T17:45:15.000000Z,SensorTrackingJogador
player_15,match2,match2,6.17,2149.7,4073.7,2025-11-25T17:45:20.000000Z,SensorTrackingJogador
player_15,match2,match2,6.44,2181.1,3673.3,2025-11-25T17:45:25.000000Z,SensorTrackingJogador
player_15,match2,match2,5.53,1768.9,5135.7,2025-11-25T17:45:30.000000Z,SensorTrackingJogador
player_15,match2,match2,6.07,1837.6,4927.7,2025-11-25T17:45:35.000000Z,SensorTrackingJogador
player_15,match2,match2,6.02,1990.7,4311.5,2025-11-25T17:45:40.000000Z,SensorTrackingJogador
player_15,match2,match2,7.27,1944.4,4514.5,2025-11-25T17:45:45.000000Z,SensorTrackingJogador
player_15,match2,match2,7.31,1951.9,4538.0,2025-11-25T17:45:50.000000Z,SensorTrackingJogador
player_15,match2,match2,5.8,2119.6,6002.3,2025-11-25T17:45:55.000000Z,SensorTrackingJogador
player_15,match2,match2,6.53,2033.8,4591.0,2025-11-25T17:46:00.000000Z,SensorTrackingJogador
player_15,match2,match2,6.7,2299.8,3732.2,2025-11-25T17:46:05.000000Z,SensorTrackingJogador
player_15,match2,match2,7.2,1816.7,4291.2,2025-11-25T17:46:10.000000Z,SensorTrackingJogador
player_15,match2,match2,5.99,2013.9,3664.3,2025-11-25T17:46:15.000000Z,SensorTrackingJogador
player_15,match2,match2,6.53,1950.9,3867.4,2025-11-25T17:46:20.000000Z,SensorTrackingJogador
player_15,match2,match2,5.68,2013.0,3778.8,2025-11-25T17:46:25.000000Z,SensorTrackingJogador
player_15,match2,match2,5.85,1764.6,4690.8,2025-11-25T17:46:30.000000Z,SensorTrackingJogador
player_15,match2,match2,5.56,1800.0,4495.0,2025-11-25T17:46:35.000000Z,SensorTrackingJogador
player_15,match2,match2,6.71,2001.2,4360.6,2025-11-25T17:46:40.000000Z,SensorTrackingJogador
player_15,match2,match2,7.36,1817.5,4728.8,2025-11-25T17:46:45.000000Z,SensorTrackingJogador
player_15,match2,match2,6.35,1772.9,5823.9,2025-11-25T17:46:50.000000Z,SensorTrackingJogador
player_15,match2,match2,5.95,2154.9,5420.4,2025-11-25T17:46:55.000000Z,SensorTrackingJogador
player_15,match2,match2,6.08,2200.2,4091.8,2025-11-25T17:47:00.000000Z,SensorTrackingJogador
player_15,match2,match2,5.44,2017.3,5502.0,2025-11-25T17:47:05.000000Z,SensorTrackingJogador
player_15,match2,match2,5.17,2106.8,5458.8,2025-11-25T17:47:10.000000Z,SensorTrackingJogador
player_15,match2,match2,6.13,1741.3,4800.6,2025-11-25T17:47:15.000000Z,SensorTrackingJogador
player_15,match2,match2,6.87,1778.7,5826.3,2025-11-25T17:47:20.000000Z,SensorTrackingJogador
player_15,match2,match2,7.25,2014.3,5756.2,2025-11-25T17:47:25.000000Z,SensorTrackingJogador
player_15,match2,match2,6.8,2222.9,6268.2,2025-11-25T17:47:30.000000Z,SensorTrackingJogador
player_15,match2,match2,5.4,1817.1,4798.2,2025-11-25T17:47:35.000000Z,SensorTrackingJogador
player_15,match2,match2,6.91,2238.9,3874.7,2025-11-25T17:47:40.000000Z,SensorTrackingJogador
player_15,match2,match2,5.16,2286.4,5559.1,2025-11-25T17:47:45.000000Z,SensorTrackingJogador
player_15,match2,match2,5.74,2022.1,5309.4,2025-11-25T17:47:50.000000Z,SensorTrackingJogador
player_15,match2,match2,7.17,1973.3,4907.4,2025-11-25T17:47:55.000000Z,SensorTrackingJogador
player_15,match2,match2,5.24,2237.4,4895.3,2025-11-25T17:48:00.000000Z,SensorTrackingJogador
player_15,match2,match2,5.26,2073.6,4651.2,2025-11-25T17:48:05.000000Z,SensorTrackingJogador
player_15,match2,match2,6.13,2119.7,5718.2,2025-11-25T17:48:10.000000Z,SensorTrackingJogador
player_15,match2,match2,5.2,1871.0,4447.1,2025-11-25T17:48:15.000000Z,SensorTrackingJogador
player_15,match2,match2,6.1,1980.5,4459.0,2025-11-25T17:48:20.000000Z,SensorTrackingJogador
player_15,match2,match2,5.22,1776.1,5624.4,2025-11-25T17:48:25.000000Z,SensorTrackingJogador
player_15,match2,match2,6.37,1949.7,4130.3,2025-11-25T17:48:30.000000Z,SensorTrackingJogador
player_15,match2,match2,6.38,1784.9,4048.2,2025-11-25T17:48:35.000000Z,SensorTrackingJogador
player_15,match2,match2,6.28,2252.6,4587.0,2025-11-25T17:48:40.000000Z,SensorTrackingJogador
player_15,match2,match2,6.2,2084.5,6126.0,2025-11-25T17:48:45.000000Z,SensorTrackingJogador
player_15,match2,match2,7.23,2276.7,5862.2,2025-11-25T17:48:50.000000Z,SensorTrackingJogador
player_15,match2,match2,6.46,1732.8,4536.6,2025-11-25T17:48:55.000000Z,SensorTrackingJogador
player_15,match2,match2,5.22,2079.7,5602.7,2025-11-25T17:49:00.000000Z,SensorTrackingJogador
player_15,match2,match2,7.02,1769.7,5035.9,2025-11-25T17:49:05.000000Z,SensorTrackingJogador
player_15,match2,match2,6.82,1914.0,5369.0,2025-11-25T17:49:10.000000Z,SensorTrackingJogador
player_15,match2,match2,5.84,1952.5,4153.7,2025-11-25T17:49:15.000000Z,SensorTrackingJogador
player_15,match2,match2,6.87,2148.2,5653.4,2025-11-25T17:49:20.000000Z,SensorTrackingJogador
player_15,match2,match2,5.32,2264.5,6250.5,2025-11-25T17:49:25.000000Z,SensorTrackingJogador
player_15,match2,match2,6.98,2056.2,6330.4,2025-11-25T17:49:30.000000Z,SensorTrackingJogador
player_15,match2,match2,6.56,2036.9,5790.4,2025-11-25T17:49:35.000000Z,SensorTrackingJogador
player_15,match2,match2,6.75,1737.8,5198.8,2025-11-25T17:49:40.000000Z,SensorTrackingJogador
player_15,match2,match2,5.63,2278.6,4397.5,2025-11-25T17:49:45.000000Z,SensorTrackingJogador
player_15,match2,match2,6.73,1821.3,5006.2,2025-11-25T17:49:50.000000Z,SensorTrackingJogador
player_15,match2,match2,5.24,1951.2,4146.5,2025-11-25T17:49:55.000000Z,SensorTrackingJogador
player_15,match2,match2,5.8,1711.1,4216.0,2025-11-25T17:50:00.000000Z,SensorTrackingJogador
player_15,match2,match2,6.95,2108.9,4397.5,2025-11-25T17:50:05.000000Z,SensorTrackingJogador
player_15,match2,match2,6.21,2190.1,5364.0,2025-11-25T17:50:10.000000Z,SensorTrackingJogador
player_15,match2,match2,5.36,1845.1,5563.0,2025-11-25T17:50:15.000000Z,SensorTrackingJogador
player_15,match2,match2,5.65,2080.9,5614.4,2025-11-25T17:50:20.000000Z,SensorTrackingJogador
player_15,match2,match2,6.55,1989.0,4789.3,2025-11-25T17:50:25.000000Z,SensorTrackingJogador
player_15,match2,match2,6.52,2038.3,4936.5,2025-11-25T17:50:30.000000Z,SensorTrackingJogador
player_15,match2,match2,6.43,1917.2,4517.9,2025-11-25T17:50:35.000000Z,SensorTrackingJogador
player_15,match2,match2,7.04,1800.6,5953.1,2025-11-25T17:50:40.000000Z,SensorTrackingJogador
player_15,match2,match2,6.29,2032.7,4116.3,2025-11-25T17:50:45.000000Z,SensorTrackingJogador
player_15,match2,match2,6.04,1953.8,5433.3,2025-11-25T17:50:50.000000Z,SensorTrackingJogador
player_15,match2,match2,6.46,1756.0,4965.9,2025-11-25T17:50:55.000000Z,SensorTrackingJogador
player_15,match2,match2,7.41,1758.7,5667.7,2025-11-25T17:51:00.000000Z,SensorTrackingJogador
player_16,match2,match2,6.34,1893.5,5675.3,2025-11-25T17:51:05.000000Z,SensorTrackingJogador
player_16,match2,match2,6.16,1993.1,4078.4,2025-11-25T17:51:10.000000Z,SensorTrackingJogador
player_16,match2,match2,6.47,2088.8,5176.2,2025-11-25T17:51:15.000000Z,SensorTrackingJogador
player_16,match2,match2,6.08,2174.6,5676.7,2025-11-25T17:51:20.000000Z,SensorTrackingJogador
player_16,match2,match2,5.77,2161.9,6316.3,2025-11-25T17:51:25.000000Z,SensorTrackingJogador
player_16,match2,match2,5.99,2035.9,4675.7,2025-11-25T17:51:30.000000Z,SensorTrackingJogador
player_16,match2,match2,7.32,1783.3,4722.2,2025-11-25T17:51:35.000000Z,SensorTrackingJogador
player_16,match2,match2,5.61,1775.5,4436.6,2025-11-25T17:51:40.000000Z,SensorTrackingJogador
player_16,match2,match2,7.12,2175.8,6302.1,2025-11-25T17:51:45.000000Z,SensorTrackingJogador
player_16,match2,match2,7.39,2043.5,4604.8,2025-11-25T17:51:50.000000Z,SensorTrackingJogador
player_16,match2,match2,5.62,2257.3,4408.5,2025-11-25T17:51:55.000000Z,SensorTrackingJogador
player_16,match2,match2,6.9,2092.5,5442.8,2025-11-25T17:52:00.000000Z,SensorTrackingJogador
player_16,match2,match2,6.71,2094.2,5367.6,2025-11-25T17:52:05.000000Z,SensorTrackingJogador
player_16,match2,match2,6.28,2032.8,4264.2,2025-11-25T17:52:10.000000Z,SensorTrackingJogador
player_16,match2,match2,6.05,2169.7,4428.4,2025-11-25T17:52:15.000000Z,SensorTrackingJogador
player_16,match2,match2,7.26,1803.8,6004.0,2025-11-25T17:52:20.000000Z,SensorTrackingJogador
player_16,match2,match2,6.04,1710.0,5887.4,2025-11-25T17:52:25.000000Z,SensorTrackingJogador
player_16,match2,match2,6.88,2108.3,5494.1,2025-11-25T17:52:30.000000Z,SensorTrackingJogador
player_16,match2,match2,5.34,2061.9,4782.2,2025-11-25T17:52:35.000000Z,SensorTrackingJogador
player_16,match2,match2,6.09,1823.2,3737.9,2025-11-25T17:52:40.000000Z,SensorTrackingJogador
player_16,match2,match2,5.64,2079.9,5011.0,2025-11-25T17:52:45.000000Z,SensorTrackingJogador
player_16,match2,match2,5.3,2056.1,4757.2,2025-11-25T17:52:50.000000Z,SensorTrackingJogador
player_16,match2,match2,5.17,2080.0,4106.8,2025-11-25T17:52:55.000000Z,SensorTrackingJogador
player_16,match2,match2,6.57,2125.5,6214.8,2025-11-25T17:53:00.000000Z,SensorTrackingJogador
player_16,match2,match2,5.17,2074.8,5780.0,2025-11-25T17:53:05.000000Z,SensorTrackingJogador
player_16,match2,match2,6.02,2019.9,4178.1,2025-11-25T17:53:10.000000Z,SensorTrackingJogador
player_16,match2,match2,7.22,1987.2,5600.7,2025-11-25T17:53:15.000000Z,SensorTrackingJogador
player_16,match2,match2,5.66,1996.0,5573.1,2025-11-25T17:53:20.000000Z,SensorTrackingJogador
player_16,match2,match2,5.57,1788.9,3834.0,2025-11-25T17:53:25.000000Z,SensorTrackingJogador
player_16,match2,match2,5.18,2060.3,4892.5,2025-11-25T17:53:30.000000Z,SensorTrackingJogador
player_16,match2,match2,6.69,1978.6,4309.2,2025-11-25T17:53:35.000000Z,SensorTrackingJogador
player_16,match2,match2,5.52,1989.5,5381.5,2025-11-25T17:53:40.000000Z,SensorTrackingJogador
player_16,match2,match2,6.97,2219.1,6000.7,2025-11-25T17:53:45.000000Z,SensorTrackingJogador
player_16,match2,match2,7.21,1857.4,5598.0,2025-11-25T17:53:50.000000Z,SensorTrackingJogador
player_16,match2,match2,5.27,2164.7,5490.6,2025-11-25T17:53:55.000000Z,SensorTrackingJogador
player_16,match2,match2,6.05,2025.1,4922.0,2025-11-25T17:54:00.000000Z,SensorTrackingJogador
player_16,match2,match2,6.0,2185.7,6230.1,2025-11-25T17:54:05.000000Z,SensorTrackingJogador
player_16,match2,match2,7.15,2035.8,5581.2,2025-11-25T17:54:10.000000Z,SensorTrackingJogador
player_16,match2,match2,6.51,2311.4,5578.4,2025-11-25T17:54:15.000000Z,SensorTrackingJogador
player_16,match2,match2,6.12,2212.9,3820.5,2025-11-25T17:54:20.000000Z,SensorTrackingJogador
player_16,match2,match2,6.99,2213.3,5606.3,2025-11-25T17:54:25.000000Z,SensorTrackingJogador
player_16,match2,match2,5.2,1951.7,6149.1,2025-11-25T17:54:30.000000Z,SensorTrackingJogador
player_16,match2,match2,6.56,1976.4,5773.4,2025-11-25T17:54:35.000000Z,SensorTrackingJogador
player_16,match2,match2,5.35,2224.7,5694.3,2025-11-25T17:54:40.000000Z,SensorTrackingJogador
player_16,match2,match2,6.45,2190.9,5597.8,2025-11-25T17:54:45.000000Z,SensorTrackingJogador
player_16,match2,match2,5.96,2108.5,4041.0,2025-11-25T17:54:50.000000Z,SensorTrackingJogador
player_16,match2,match2,5.67,2002.4,4369.9,2025-11-25T17:54:55.000000Z,SensorTrackingJogador
player_16,match2,match2,5.87,2131.2,4889.9,2025-11-25T17:55:00.000000Z,SensorTrackingJogador
player_16,match2,match2,6.75,2167.0,5691.7,2025-11-25T17:55:05.000000Z,SensorTrackingJogador
player_16,match2,match2,5.9,2128.4,4547.5,2025-11-25T17:55:10.000000Z,SensorTrackingJogador
player_16,match2,match2,6.15,1865.3,4398.9,2025-11-25T17:55:15.000000Z,SensorTrackingJogador
player_16,match2,match2,5.19,1793.4,5060.5,2025-11-25T17:55:20.000000Z,SensorTrackingJogador
player_16,match2,match2,5.17,2244.9,5172.5,2025-11-25T17:55:25.000000Z,SensorTrackingJogador
player_16,match2,match2,6.76,1895.1,5581.3,2025-11-25T17:55:30.000000Z,SensorTrackingJogador
player_16,match2,match2,6.42,1893.9,5573.9,2025-11-25T17:55:35.000000Z,SensorTrackingJogador
player_16,match2,match2,6.67,1802.2,5821.2,2025-11-25T17:55:40.000000Z,SensorTrackingJogador
player_16,match2,match2,5.39,2078.5,5966.0,2025-11-25T17:55:45.000000Z,SensorTrackingJogador
player_16,match2,match2,5.69,1847.0,5943.9,2025-11-25T17:55:50.000000Z,SensorTrackingJogador
player_16,match2,match2,6.45,1798.5,3692.4,2025-11-25T17:55:55.000000Z,SensorTrackingJogador
player_16,match2,match2,5.94,2018.2,5995.7,2025-11-25T17:56:00.000000Z,SensorTrackingJogador
player_16,match2,match2,6.29,1999.0,6075.6,2025-11-25T17:56:05.000000Z,SensorTrackingJogador
player_16,match2,match2,7.35,2100.7,5235.9,2025-11-25T17:56:10.000000Z,SensorTrackingJogador
player_16,match2,match2,6.26,2027.2,4674.5,2025-11-25T17:56:15.000000Z,SensorTrackingJogador
player_16,match2,match2,7.24,2103.5,5997.2,2025-11-25T17:56:20.000000Z,SensorTrackingJogador
player_16,match2,match2,6.21,2003.2,4679.6,2025-11-25T17:56:25.000000Z,SensorTrackingJogador
player_16,match2,match2,6.65,1747.5,4263.4,2025-11-25T17:56:30.000000Z,SensorTrackingJogador
player_16,match2,match2,5.57,1799.6,5293.6,2025-11-25T17:56:35.000000Z,SensorTrackingJogador
player_16,match2,match2,6.79,1781.0,4188.6,2025-11-25T17:56:40.000000Z,SensorTrackingJogador
player_16,match2,match2,6.25,2055.3,5374.1,2025-11-25T17:56:45.000000Z,SensorTrackingJogador
player_16,match2,match2,5.12,2163.2,5857.9,2025-11-25T17:56:50.000000Z,SensorTrackingJogador
player_16,match2,match2,6.92,2255.9,5649.9,2025-11-25T17:56:55.000000Z,SensorTrackingJogador
player_16,match2,match2,5.94,1728.0,5341.3,2025-11-25T17:57:00.000000Z,SensorTrackingJogador
player_16,match2,match2,7.3,2017.5,4388.6,2025-11-25T17:57:05.000000Z,SensorTrackingJogador
player_16,match2,match2,7.33,2224.4,5103.3,2025-11-25T17:57:10.000000Z,SensorTrackingJogador
player_16,match2,match2,5.28,2194.7,4858.8,2025-11-25T17:57:15.000000Z,SensorTrackingJogador
player_17,match2,match2,4.67,1461.4,4579.9,2025-11-25T17:57:20.000000Z,SensorTrackingJogador
player_17,match2,match2,3.92,1798.9,4741.6,2025-11-25T17:57:25.000000Z,SensorTrackingJogador
player_17,match2,match2,4.02,1692.1,2916.2,2025-11-25T17:57:30.000000Z,SensorTrackingJogador
player_17,match2,match2,5.67,1471.7,3184.7,2025-11-25T17:57:35.000000Z,SensorTrackingJogador
player_17,match2,match2,5.15,1699.9,4902.5,2025-11-25T17:57:40.000000Z,SensorTrackingJogador
player_17,match2,match2,5.51,1406.7,3252.6,2025-11-25T17:57:45.000000Z,SensorTrackingJogador
player_17,match2,match2,3.98,1461.0,4484.4,2025-11-25T17:57:50.000000Z,SensorTrackingJogador
player_17,match2,match2,4.57,1390.0,4806.3,2025-11-25T17:57:55.000000Z,SensorTrackingJogador
player_17,match2,match2,3.63,1727.5,2636.1,2025-11-25T17:58:00.000000Z,SensorTrackingJogador
player_17,match2,match2,4.57,1557.6,3717.7,2025-11-25T17:58:05.000000Z,SensorTrackingJogador
player_17,match2,match2,3.74,1629.6,4045.8,2025-11-25T17:58:10.000000Z,SensorTrackingJogador
player_17,match2,match2,4.18,1346.7,3593.5,2025-11-25T17:58:15.000000Z,SensorTrackingJogador
player_17,match2,match2,5.51,1693.4,3628.1,2025-11-25T17:58:20.000000Z,SensorTrackingJogador
player_17,match2,match2,4.93,1629.4,4144.2,2025-11-25T17:58:25.000000Z,SensorTrackingJogador
player_17,match2,match2,5.18,1826.2,3115.7,2025-11-25T17:58:30.000000Z,SensorTrackingJogador
player_17,match2,match2,4.4,1474.1,4133.9,2025-11-25T17:58:35.000000Z,SensorTrackingJogador
player_17,match2,match2,4.23,1577.8,3201.6,2025-11-25T17:58:40.000000Z,SensorTrackingJogador
player_17,match2,match2,4.93,1470.9,3868.4,2025-11-25T17:58:45.000000Z,SensorTrackingJogador
player_17,match2,match2,4.26,1672.8,3790.2,2025-11-25T17:58:50.000000Z,SensorTrackingJogador
player_17,match2,match2,4.88,1396.4,4470.7,2025-11-25T17:58:55.000000Z,SensorTrackingJogador
player_17,match2,match2,3.91,1345.2,4837.8,2025-11-25T17:59:00.000000Z,SensorTrackingJogador
player_17,match2,match2,4.63,1583.9,2919.9,2025-11-25T17:59:05.000000Z,SensorTrackingJogador
player_17,match2,match2,5.18,1670.4,2693.8,2025-11-25T17:59:10.000000Z,SensorTrackingJogador
player_17,match2,match2,5.4,1509.1,4283.8,2025-11-25T17:59:15.000000Z,SensorTrackingJogador
player_17,match2,match2,5.32,1436.5,2731.8,2025-11-25T17:59:20.000000Z,SensorTrackingJogador
player_17,match2,match2,4.02,1491.9,3259.7,2025-11-25T17:59:25.000000Z,SensorTrackingJogador
player_17,match2,match2,5.19,1572.3,4277.9,2025-11-25T17:59:30.000000Z,SensorTrackingJogador
player_17,match2,match2,5.55,1444.6,4243.3,2025-11-25T17:59:35.000000Z,SensorTrackingJogador
player_17,match2,match2,4.22,1435.6,3503.5,2025-11-25T17:59:40.000000Z,SensorTrackingJogador
player_17,match2,match2,3.89,1419.1,4218.4,2025-11-25T17:59:45.000000Z,SensorTrackingJogador
player_17,match2,match2,4.23,1594.0,3711.6,2025-11-25T17:59:50.000000Z,SensorTrackingJogador
player_17,match2,match2,4.82,1545.5,4389.8,2025-11-25T17:59:55.000000Z,SensorTrackingJogador
player_17,match2,match2,4.01,1470.3,4947.7,2025-11-25T18:00:00.000000Z,SensorTrackingJogador
player_17,match2,match2,5.34,1522.9,3261.9,2025-11-25T18:00:05.000000Z,SensorTrackingJogador
player_17,match2,match2,5.11,1746.7,3286.4,2025-11-25T18:00:10.000000Z,SensorTrackingJogador
player_17,match2,match2,4.19,1616.9,4487.1,2025-11-25T18:00:15.000000Z,SensorTrackingJogador
player_17,match2,match2,3.52,1800.7,2588.4,2025-11-25T18:00:20.000000Z,SensorTrackingJogador
player_17,match2,match2,4.41,1657.1,2815.6,2025-11-25T18:00:25.000000Z,SensorTrackingJogador
player_17,match2,match2,4.51,1475.8,4636.9,2025-11-25T18:00:30.000000Z,SensorTrackingJogador
player_17,match2,match2,3.95,1665.1,3126.9,2025-11-25T18:00:35.000000Z,SensorTrackingJogador
player_17,match2,match2,5.34,1353.6,3587.4,2025-11-25T18:00:40.000000Z,SensorTrackingJogador
player_17,match2,match2,4.35,1614.3,4423.5,2025-11-25T18:00:45.000000Z,SensorTrackingJogador
player_17,match2,match2,5.26,1643.4,3621.2,2025-11-25T18:00:50.000000Z,SensorTrackingJogador
player_17,match2,match2,4.11,1378.3,2870.6,2025-11-25T18:00:55.000000Z,SensorTrackingJogador
player_17,match2,match2,5.1,1801.4,4031.5,2025-11-25T18:01:00.000000Z,SensorTrackingJogador
player_17,match2,match2,5.6,1804.0,4536.8,2025-11-25T18:01:05.000000Z,SensorTrackingJogador
player_17,match2,match2,4.36,1810.3,4336.2,2025-11-25T18:01:10.000000Z,SensorTrackingJogador
player_17,match2,match2,4.05,1823.6,4013.1,2025-11-25T18:01:15.000000Z,SensorTrackingJogador
player_17,match2,match2,3.63,1369.4,3359.8,2025-11-25T18:01:20.000000Z,SensorTrackingJogador
player_17,match2,match2,4.68,1555.8,3202.9,2025-11-25T18:01:25.000000Z,SensorTrackingJogador
player_17,match2,match2,4.54,1771.9,2638.6,2025-11-25T18:01:30.000000Z,SensorTrackingJogador
player_17,match2,match2,5.65,1699.4,4652.4,2025-11-25T18:01:35.000000Z,SensorTrackingJogador
player_17,match2,match2,5.42,1629.8,3980.9,2025-11-25T18:01:40.000000Z,SensorTrackingJogador
player_17,match2,match2,4.73,1555.9,3319.9,2025-11-25T18:01:45.000000Z,SensorTrackingJogador
player_17,match2,match2,4.7,1664.4,3934.1,2025-11-25T18:01:50.000000Z,SensorTrackingJogador
player_17,match2,match2,5.29,1678.5,2817.0,2025-11-25T18:01:55.000000Z,SensorTrackingJogador
player_17,match2,match2,5.19,1766.9,4316.8,2025-11-25T18:02:00.000000Z,SensorTrackingJogador
player_17,match2,match2,5.12,1809.1,3409.5,2025-11-25T18:02:05.000000Z,SensorTrackingJogador
player_17,match2,match2,5.2,1706.7,3016.6,2025-11-25T18:02:10.000000Z,SensorTrackingJogador
player_17,match2,match2,4.21,1453.1,3412.2,2025-11-25T18:02:15.000000Z,SensorTrackingJogador
player_17,match2,match2,3.94,1816.1,3135.2,2025-11-25T18:02:20.000000Z,SensorTrackingJogador
player_17,match2,match2,4.83,1797.1,2816.5,2025-11-25T18:02:25.000000Z,SensorTrackingJogador
player_17,match2,match2,4.91,1550.5,4603.5,2025-11-25T18:02:30.000000Z,SensorTrackingJogador
player_17,match2,match2,5.25,1747.9,2601.8,2025-11-25T18:02:35.000000Z,SensorTrackingJogador
player_17,match2,match2,5.67,1524.3,3958.4,2025-11-25T18:02:40.000000Z,SensorTrackingJogador
player_17,match2,match2,5.69,1810.4,4783.3,2025-11-25T18:02:45.000000Z,SensorTrackingJogador
player_17,match2,match2,4.22,1604.9,3198.6,2025-11-25T18:02:50.000000Z,SensorTrackingJogador
player_17,match2,match2,4.23,1374.7,2642.8,2025-11-25T18:02:55.000000Z,SensorTrackingJogador
player_17,match2,match2,3.7,1614.4,2741.5,2025-11-25T18:03:00.000000Z,SensorTrackingJogador
player_17,match2,match2,3.85,1592.6,4725.4,2025-11-25T18:03:05.000000Z,SensorTrackingJogador
player_17,match2,match2,4.76,1570.6,4185.1,2025-11-25T18:03:10.000000Z,SensorTrackingJogador
player_18,match2,match2,3.91,1377.7,4275.7,2025-11-25T18:03:15.000000Z,SensorTrackingJogador
player_18,match2,match2,5.28,1569.3,4827.0,2025-11-25T18:03:20.000000Z,SensorTrackingJogador
player_18,match2,match2,5.66,1416.3,3326.9,2025-11-25T18:03:25.000000Z,SensorTrackingJogador
player_18,match2,match2,3.88,1622.7,3658.7,2025-11-25T18:03:30.000000Z,SensorTrackingJogador
player_18,match2,match2,5.2,1702.9,4985.8,2025-11-25T18:03:35.000000Z,SensorTrackingJogador
player_18,match2,match2,5.43,1537.9,3228.6,2025-11-25T18:03:40.000000Z,SensorTrackingJogador
player_18,match2,match2,4.85,1532.3,2462.9,2025-11-25T18:03:45.000000Z,SensorTrackingJogador
player_18,match2,match2,4.19,1415.4,4736.4,2025-11-25T18:03:50.000000Z,SensorTrackingJogador
player_18,match2,match2,4.76,1716.7,3868.9,2025-11-25T18:03:55.000000Z,SensorTrackingJogador
player_18,match2,match2,4.92,1439.8,4645.0,2025-11-25T18:04:00.000000Z,SensorTrackingJogador
player_18,match2,match2,5.51,1777.9,4358.8,2025-11-25T18:04:05.000000Z,SensorTrackingJogador
player_18,match2,match2,4.75,1434.2,2838.0,2025-11-25T18:04:10.000000Z,SensorTrackingJogador
player_18,match2,match2,4.16,1391.2,3871.7,2025-11-25T18:04:15.000000Z,SensorTrackingJogador
